variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
lp__,-354.5134474719214,-354.15620246110785,1.678482017024803,1.4943963752636893,-357.68015102332294,-352.4476304579582,1.001167396694391,1794.9205077184586,2353.8663702426857,Thymelicus acteon,male
b_Intercept,13.91143487029386,13.782660814083016,12.866588737115386,12.888353848829116,-7.196902064741222,35.37540573379686,0.9998774264157803,4960.209204453751,2737.2493779447104,Pieris rapae,female
b_Year,0.005463688276850564,0.005456190059690365,0.005017186677719401,0.004976814356157809,-0.002701305279479171,0.013621197992651296,1.0008151090919801,5558.259304125395,3066.101578256609,Pieris rapae,female
b_Temp,-0.4614696005012456,-0.46166586586997493,0.08708251703121797,0.0875378642024378,-0.6029210908700542,-0.31632789504981035,1.0002463583454233,5108.33442326861,3303.4711819111644,Pieris rapae,female
b_Latitude,0.11269515897599042,0.11320216902373631,0.17522123519646923,0.17801447062383371,-0.17989000860412593,0.3993358318699116,1.0006398389121678,4544.129019543877,3160.070656300907,Pieris rapae,female
sigma,1.56985549751956,1.5677669394410634,0.06675202660000297,0.06542619952875363,1.4607296657260467,1.684200859445109,1.000419295498867,4570.6161407912705,3030.2651237562054,Pieris rapae,female
Intercept,23.03327945116932,23.032391077435463,0.09539770992308827,0.09563848249438575,22.879762840009818,23.1893418246878,0.9994555777694752,4684.639342576869,3210.9533633296055,Pieris rapae,female
lprior,-6.292810650490672,-6.292011428419261,0.04228527788134589,0.04354158744501031,-6.362730647090404,-6.225923362388244,1.0000436813695361,4606.008073932269,3337.342926262532,Pieris rapae,female
lp__,-519.4188879517436,-519.1157837835801,1.5753770089387635,1.3618126443027156,-522.423326006385,-517.4784629500081,1.0005439190930556,1991.239191518564,2752.619161642079,Pieris rapae,female
b_Intercept,-66.08712071581158,-65.80037080278379,30.774359354881305,31.170187132498363,-116.33725679447417,-15.724693838008855,1.0003456818970364,4904.513991383562,3418.308208321741,Lycaena phlaeas,undetermined
b_Year,0.05005472656645927,0.050079172257238555,0.010986707073308675,0.011048109568764833,0.03200114096135825,0.06797158056958978,1.0002163809493096,5021.114015954894,3056.6601624458767,Lycaena phlaeas,undetermined
b_Temp,-0.1137460578525211,-0.1196582009883725,0.2163013992567394,0.21663467643585227,-0.4631016165302781,0.2512433940650339,1.0014321579171666,4757.148931866122,3315.650384468541,Lycaena phlaeas,undetermined
b_Latitude,-0.31819895505468093,-0.32526181838361823,0.3619143772478986,0.37182151477239417,-0.893703580270403,0.2699673558474761,1.0017919449501058,5107.346029527909,3188.1204904918177,Lycaena phlaeas,undetermined
sigma,3.1341997984636456,3.1277257158340745,0.13534186623752364,0.13637666930856462,2.922693425230336,3.362637899750554,1.0006588821781308,4940.317231166541,2949.438939161513,Lycaena phlaeas,undetermined
Intercept,13.046551614767523,13.049684784000792,0.18694465567418966,0.18803119788282402,12.741977650057827,13.345379682669117,1.0015734353667487,4936.8977927888445,3116.4156741582287,Lycaena phlaeas,undetermined
lprior,-4.427963423085383,-4.421915524810457,0.09286291800571853,0.09195004396698978,-4.589777807477999,-4.286682679989519,1.0013777304217382,5022.8797942838555,3116.8694778690383,Lycaena phlaeas,undetermined
lp__,-715.2028807191573,-714.9160924201674,1.5445238742485623,1.409820650976613,-718.1856691672753,-713.2910561555852,1.0014003839467849,2241.87229724311,2493.860506207755,Lycaena phlaeas,undetermined
b_Intercept,0.6578760397394545,0.7149531685377823,10.82301041631458,10.774997091411981,-17.292593397686073,18.562096306685792,1.0005647806871274,4814.712879741409,3082.2269083423944,Lasiommata megera,female
b_Year,0.003139635850444927,0.0031452252081541838,0.003859275423747765,0.003804853477878971,-0.0032672105697886056,0.009426332171401926,1.0002065501254798,5305.341053163732,3509.1644355171206,Lasiommata megera,female
b_Temp,0.10543387258787626,0.10702566716224061,0.0823106690715768,0.0819782980555392,-0.02891474828277185,0.2394350433042916,1.0013269725208633,4600.136112874718,3191.726191358351,Lasiommata megera,female
b_Latitude,0.26485832749713945,0.2663416407294039,0.12352017210876844,0.12462914257794372,0.06282817500235992,0.4649081978715727,1.001670390267755,4674.651779588515,2959.395243282635,Lasiommata megera,female
sigma,1.189756470778466,1.1888914318492094,0.051566888056945474,0.05027535146965736,1.1074926429457805,1.277887408333949,1.000904856238689,4893.068857962099,3097.207137501244,Lasiommata megera,female
Intercept,21.950490135337994,21.950382558244556,0.06986268327077773,0.06831070841424886,21.833398649591214,22.063675147557262,0.999910656548457,4813.560280995579,3061.083378202064,Lasiommata megera,female
lprior,-5.752262301470938,-5.752002104024832,0.03155156638488454,0.031320919217518214,-5.80506013120128,-5.700838555759038,0.9997567347763523,4860.509039016897,2778.3344390781563,Lasiommata megera,female
lp__,-449.24063442788434,-448.9207362247537,1.5862921051561598,1.403291459882605,-452.2397287260623,-447.28766843604086,1.0000337298726718,2148.64244337776,3072.7782209079587,Lasiommata megera,female
b_Intercept,86.54613980204876,85.7661539569263,44.530709577792514,45.33793492845283,14.27817999865367,158.60370766189422,1.000957583387214,5598.780418565451,3208.2149746748455,Fabriciana adippe,undetermined
b_Year,-0.026104025672719442,-0.026067939202207534,0.012404014079214105,0.012703818636824144,-0.04669682994014339,-0.005991969980257619,0.9999404891558877,4840.431760384779,2980.443705428513,Fabriciana adippe,undetermined
b_Temp,-0.22221754611757344,-0.21905213232844256,0.245223784000711,0.2507540708466777,-0.620835827450969,0.17221915274302504,1.0002351022853389,5549.819660710582,2600.7703456710537,Fabriciana adippe,undetermined
b_Latitude,-0.13797442868464688,-0.1386965049412385,0.7503882653572341,0.7495896915958487,-1.363709452776348,1.0866090638175303,1.001303207507868,5763.570299479501,3135.8369993450588,Fabriciana adippe,undetermined
sigma,3.865501357865112,3.8601678244265285,0.16199791881912984,0.1571337858727614,3.603755562189133,4.149383617713571,1.0011325948894243,5497.795594013563,3270.5359345646516,Fabriciana adippe,undetermined
Intercept,27.14565225420955,27.144397500556174,0.22943604847940036,0.23020905209740863,26.760649656529065,27.525680923064535,1.0015956902513463,4814.816499508669,2798.69774479946,Fabriciana adippe,undetermined
lprior,-8.619010400122429,-8.615372215925118,0.10101772041044096,0.10168020769141589,-8.794414412199382,-8.45799625704728,1.0010238375215075,4972.1486742283505,3070.6967685299774,Fabriciana adippe,undetermined
lp__,-791.8522043882948,-791.5176554037387,1.5454067655800965,1.3853291250387991,-794.7610273581366,-789.9126900889628,1.000263773639679,2033.8835162542641,2678.2260512174953,Fabriciana adippe,undetermined
b_Intercept,77.67280075202311,77.60781997012322,19.550057664936542,19.704287570381204,45.96951203652042,110.08321466911782,1.0004448691062793,5283.822250059372,3251.277992646578,Fabriciana adippe,female
b_Year,-0.012454219228283018,-0.012451979737213875,0.007576587212428843,0.007512851717959498,-0.024907158002475047,1.2892220971743668e-4,1.0000518649513936,4950.500499023132,2751.9368852229404,Fabriciana adippe,female
b_Temp,-0.02125481682125692,-0.02412559446953659,0.14559998850058478,0.14334378421794103,-0.2588569531176347,0.22480599632025108,1.0002537848750555,5230.762710734889,3154.684604300212,Fabriciana adippe,female
b_Latitude,-0.4934066789114482,-0.49261909181451824,0.2710473308491361,0.2781161216107067,-0.9359230115861523,-0.046367886542648604,0.9999963333711891,5033.180140991728,3096.6841035606917,Fabriciana adippe,female
sigma,2.4142072583947933,2.4113424674728,0.09873088554023628,0.09888458392077475,2.2568959912103312,2.580441587168305,1.0015060954552546,4661.943100882552,3245.6850633019685,Fabriciana adippe,female
Intercept,28.23149584160944,28.232338934237895,0.14169679733812945,0.14649160668811093,27.99751253320042,28.45896445045945,1.000817163214885,5225.138049675669,2968.6341774618168,Fabriciana adippe,female
lprior,-8.299354962933561,-8.29784415118837,0.055136325662300985,0.0557154152282273,-8.392660210255954,-8.21064605870009,1.0000645529040586,4915.520695593595,2839.4163926604456,Fabriciana adippe,female
lp__,-662.5515431469503,-662.2372428609618,1.5197547817422417,1.3960758810462937,-665.4478230449523,-660.6794729867722,1.0008151360219548,2004.4882628977828,2585.282753003611,Fabriciana adippe,female
b_Intercept,23.960484395973456,23.858223803613804,13.428797125617422,13.685314874654312,1.9594671653914766,45.843722271443006,1.0010319749426775,5047.768176404112,3079.373399531129,Pieris napi,male
b_Year,0.0020927173276174705,0.0020559150896708655,0.005278997650216777,0.005254894264352087,-0.006686781808763888,0.010827572147097236,1.0010195179208368,5497.868815790351,3219.9077830510837,Pieris napi,male
b_Temp,-0.18798101373825057,-0.1870462608251649,0.0993902741776767,0.10065820575269809,-0.3522173419296275,-0.021966405117888735,1.000737957815476,5135.778664944586,2999.7719483739957,Pieris napi,male
b_Latitude,-0.05901344912205099,-0.06311392280353309,0.13655417817867815,0.14099878151820236,-0.27460114999144314,0.1643793221043486,1.0001889365872743,4588.96573897385,2712.127627776457,Pieris napi,male
sigma,1.6666729883350788,1.6639512170873714,0.06782753646318858,0.06649095960673924,1.5599725575355898,1.7825345893619027,1.0007008532435933,4550.473680043531,2833.308233242647,Pieris napi,male
Intercept,22.07210751450133,22.072035422560468,0.09580393602475613,0.09673772443328575,21.915150768649074,22.227526639310966,1.0015728066646619,5213.196917579917,2935.588820985567,Pieris napi,male
lprior,-5.933901222350942,-5.933423264416533,0.045157094204499613,0.0448189292113857,-6.008428289746122,-5.86256089069194,0.9995206764965278,4921.562557374577,2574.865326336564,Pieris napi,male
lp__,-575.958577680695,-575.6252391182388,1.6076707630361355,1.4232221556161664,-579.0642985660166,-574.0021946706623,1.0003069235729916,2096.7758826728127,2922.641741369557,Pieris napi,male
b_Intercept,33.87053177970782,33.84450048218834,12.715830833478744,12.722329812174863,13.180545443434994,55.019304907042624,1.0012751800844937,5585.366355606102,3090.839465722455,Limenitis camilla,male
b_Year,-0.002236070026835248,-0.0022074685304972344,0.0052474565905386295,0.005284323261119364,-0.01120886945931737,0.0062957633700326835,1.0010088147902627,4516.140424148585,3587.8934782913866,Limenitis camilla,male
b_Temp,-0.16209456285490784,-0.16150770802275632,0.11395276210240131,0.11389525904473498,-0.35155791705589795,0.025407878113197432,1.002499079018747,4597.172774032078,2771.8022743239167,Limenitis camilla,male
b_Latitude,-0.02143931660431399,-0.013511194741457514,0.25043432959545003,0.2580412015773085,-0.43782972390117286,0.3851089125184418,1.0007229853367674,4026.536451809714,2711.7906893178792,Limenitis camilla,male
sigma,1.603253417488811,1.6010543640244306,0.0646850512634979,0.06519307900552826,1.5023725050983476,1.7117274330782786,0.9995075297989988,3835.997456420785,2608.247882625541,Limenitis camilla,male
Intercept,25.88256513185354,25.882197260083494,0.09350545455937134,0.09238713628583152,25.730568321297827,26.03226422240956,1.0005736231548945,4333.881141837645,2421.378657308036,Limenitis camilla,male
lprior,-7.314670511668602,-7.312777600122941,0.03529007670068621,0.03478466084201597,-7.374943561407564,-7.258712855097572,0.9999220935276266,4023.521782539991,2762.1660547943,Limenitis camilla,male
lp__,-594.5215958801399,-594.184879900431,1.5817929968471935,1.4207480976682731,-597.555402128368,-592.5848085874115,1.000812461785157,1939.9748717407851,2342.3740487704736,Limenitis camilla,male
b_Intercept,-50.65019464597685,-50.73042143902158,21.52467959255174,21.54196701385206,-86.3691539316697,-15.663837468464331,1.0017571407972599,5346.598587204272,3159.2991399456832,Boloria selene,undetermined
b_Year,0.02644078312767099,0.026389158970074204,0.007856201172361039,0.0077374108755627015,0.013684229097631003,0.039534762969243256,1.0001545730901602,4168.535947600855,2917.93892361145,Boloria selene,undetermined
b_Temp,0.21428844850269074,0.21289197863817383,0.1662018352888639,0.16533287586599593,-0.06206208214172591,0.4878461755962769,1.0000552448994824,5043.333599992881,2762.8170041140843,Boloria selene,undetermined
b_Latitude,0.30519220067739966,0.3072088017599548,0.3524694855870249,0.35279971078070177,-0.25843098205717996,0.8849952857146051,1.0014753520481432,4482.321802979003,3277.5785879875616,Boloria selene,undetermined
sigma,2.462368407959074,2.4580767158351784,0.09850122571952,0.09711383556980592,2.304331639531289,2.62951322985776,1.0000215997966393,4909.464381124863,3240.2319190632707,Boloria selene,undetermined
Intercept,19.398594158199852,19.396522541442287,0.13750371209556764,0.13853312233481072,19.176074538675543,19.62389429619434,1.000389509950797,5284.252638485384,3501.1848181496644,Boloria selene,undetermined
lprior,-5.0275632077737145,-5.025539998951304,0.07397789808976407,0.07256968466074944,-5.151269326680657,-4.905725453331708,1.0005597964153465,5278.893642776622,3365.8673072511074,Boloria selene,undetermined
lp__,-727.7796250587012,-727.4805339709944,1.570920977907368,1.4350475427994516,-730.810844706902,-725.8578058786237,1.0005355474297688,2181.838561676592,2856.8372394603716,Boloria selene,undetermined
b_Intercept,-5.3818240872631895,-5.481223169412541,7.082840594897162,7.139977801998021,-16.91095291570244,6.122884215659957,1.0001563488601968,4479.3725429237165,3253.7565961794053,Aricia agestis,undetermined
b_Year,0.007775674161743784,0.007809972451261944,0.0026426357626088874,0.00258073197079227,0.003415566407046208,0.01216734926601844,0.9996817158280689,6310.205715097406,3604.1078434411593,Aricia agestis,undetermined
b_Temp,0.08127958552373858,0.0811073841516919,0.060865946217314226,0.0605862856771219,-0.021076304603005348,0.181033631263266,0.9997816991645586,3729.3129391939315,2771.319353920211,Aricia agestis,undetermined
b_Latitude,0.031119363502092368,0.03051238215878007,0.09373263341778429,0.09231581141951982,-0.12177718139998273,0.18428280535129768,1.0008173336749544,3278.476358891194,2953.032115945546,Aricia agestis,undetermined
sigma,0.8826796094651946,0.8809561954683902,0.034816821557330103,0.03472578350410468,0.829277743128726,0.943508212553438,1.002441690693719,4289.6004351523,2678.819702210633,Aricia agestis,undetermined
Intercept,12.5130515284571,12.512710504140976,0.05142673156956507,0.05092958892171823,12.428692660065844,12.597933031379885,1.0006557002567225,4745.923491944483,2700.837999493732,Aricia agestis,undetermined
lprior,-3.8743155512145364,-3.874023902779358,0.022465002325209312,0.022453317916005848,-3.911422434508528,-3.838299942280853,1.0005934616642789,4754.132600569773,2921.0013329565577,Aricia agestis,undetermined
lp__,-409.84815631790326,-409.50206559121403,1.6423398755095973,1.421529710357649,-413.0631529114767,-407.86257565573567,1.0021296368103834,1799.5286665666897,2673.4957853710343,Aricia agestis,undetermined
b_Intercept,32.513941815446834,32.3311357140952,13.320356976183344,13.589847677638055,10.555654654496635,55.000504129544915,1.0007223131470213,4165.862159943243,3010.48467234955,Speyeria aglaja,female
b_Year,-0.006109633036914799,-0.006132660778756176,0.004198813862339419,0.0043084690039984505,-0.013006781674619352,8.17909267700485e-4,1.0006320410414178,5283.833865662311,2954.5801263761587,Speyeria aglaja,female
